Ship_types;Ship_sizes;Fuel_description;Sailed_time_hours;Sailed_distance_nm;Candidate_pg_criticalturn_starts;Candidate_pg_closetoshore;Candidate_coll_head;Candidate_coll_over;Candidate_coll_cross;Freq_pg_criticalturn;Freq_pg_closetoshore;Freq_dg;Freq_coll_head;Freq_coll_over;Freq_coll_cross;Freq_fou;Freq_fire;Total_freq;Freq_pg_criticalturn_fuelspill;Freq_pg_closetoshore_fuelspill;Freq_dg_fuelspill;Freq_coll_head_fuelspill;Freq_coll_over_fuelspill;Freq_coll_cross_fuelspill;Freq_fou_fuelspill;Freq_fire_fuelspill;Freq_fuelspill_total;Freq_pg_criticalturn_cargospill;Freq_pg_closetoshore_cargospill;Freq_dg_cargospill;Freq_coll_head_cargospill;Freq_coll_over_cargospill;Freq_coll_cross_cargospill;Freq_fou_cargospill;Freq_fire_cargospill;Freq_cargospill_total;Freq_spill_total;Spill_Volume_Fuel_Pg_Closetoshore;Spill_Volume_Fuel_Dg;Spill_Volume_Fuel_Pg_Criticalturn;Spill_Volume_Fuel_Collision_Head;Spill_Volume_Fuel_Collision_Over;Spill_Volume_Fuel_Collision_Cross;Spill_Volume_Fuel_Foundering;Spill_Volume_Fuel_Fire;Spill_Volume_Cargo_Pg_Closetoshore;Spill_Volume_Cargo_Dg;Spill_Volume_Cargo_Pg_Criticalturn;Spill_Volume_Cargo_Collision_Head;Spill_Volume_Cargo_Collision_Over;Spill_Volume_Cargo_Collision_Cross;Spill_Volume_Cargo_Foundering;Spill_Volume_Cargo_Fire;M1Fuel;M2Fuel;M3Fuel;M4Fuel;M5Fuel;M1Cargo;M2Cargo;M3Cargo;M4Cargo;M5Cargo;Freq_pg_criticalturn_fatality;Freq_pg_closetoshore_fatality;Freq_dg_fatality;Freq_coll_head_fatality;Freq_coll_over_fatality;Freq_coll_cross_fatality;Freq_fou_fatality;Freq_fire_fatality;Freq_fatality;Total_number_of_fatalities;Year;Analyseomraade
Oil product tankers;1. < 1000 GT;Distillate marine fuels;10482.28556;24820.48;8417.333333;1096.666667;261.3333333;84.66666667;53.33333333;0.006834399;0.034795963;1.00E+00;0.00E+00;0.001915926;0.001945839;0.000110079;0.000880631;0.052423797;0.000197689;0.001006495;0.000154181;1.30E-05;4.09E-05;4.16E-05;2.08E-05;2.40E-05;0.001498773;0.000197689;0.001006495;0.000154181;1.30E-05;4.09E-05;4.16E-05;2.08E-05;2.40E-05;0.001498773;0.002997547;0.014463242;0.002215561;0.002840777;0.000484526;0.001520041;0.001543773;0.000961107;0.000213594;0.030053476;0.004381142;0.005841443;0.001779347;0.005369602;0.005403256;0.004012941;0.000732843;0.001434486;0;0;0;0;0.002524774;2.59E-05;0;0;0;9.41E-07;4.79E-06;7.34E-07;1.04E-06;3.28E-06;3.28E-06;2.75E-06;2.40E-06;1.89E-05;3.08E-05;Base;1_1
Oil product tankers;2. 1000 - 4999 GT;Distillate marine fuels;108.3962963;737.78;96.33333333;0;9;2.666666667;4;7.16E-05;0;1.00E+00;0.00E+00;6.03E-05;0.000145938;3.27E-06;2.62E-05;0.00034542;2.07E-06;0;4.92E-07;4.49E-07;1.29E-06;3.12E-06;6.19E-07;7.14E-07;8.75E-06;2.07E-06;0;4.92E-07;4.49E-07;1.29E-06;3.12E-06;6.19E-07;7.14E-07;8.75E-06;1.75E-05;0;2.46E-05;0.0001036;5.81E-05;0.000166552;0.000402794;9.94E-05;2.21E-05;0;0.000149689;0.000630419;0.000539259;0.001547193;0.003741776;0.001117102;0.000200844;2.03E-05;6.19E-07;0;0;0;0;2.03E-05;6.19E-07;0;0;9.87E-09;0;2.34E-09;3.60E-08;1.03E-07;1.03E-07;8.18E-08;7.14E-08;4.02E-07;2.00E-06;Base;1_1
Oil product tankers;2. 1000 - 4999 GT;Residual marine fuels ISO F 10-80;1072.568889;5639.603333;554;5.666666667;84.33333333;24.33333333;15.66666667;0.000454203;0.000121929;1.00E+00;0.00E+00;0.00055064;0.00057159;2.50E-05;0.000200093;0.002283176;1.31E-05;3.53E-06;4.70E-06;4.21E-06;1.18E-05;1.22E-05;4.73E-06;5.46E-06;5.97E-05;1.31E-05;3.53E-06;4.70E-06;4.21E-06;1.18E-05;1.22E-05;4.73E-06;5.46E-06;5.97E-05;0.000119497;0.000176312;0.000235165;0.000656788;0.000543951;0.001519788;0.001577611;0.000759712;0.000168836;0.000835641;0.00090626;0.003504696;0.004418075;0.011879975;0.012825733;0.007329784;0.001317823;0.000131939;4.73E-06;0;0;0;3.75E-05;9.49E-05;4.22E-06;0;0;6.26E-08;1.68E-08;2.24E-08;3.37E-07;9.41E-07;9.41E-07;6.25E-07;5.46E-07;3.45E-06;1.26E-05;Base;1_1
Oil product tankers;2. 1000 - 4999 GT;Residual marine fuels, ISO F >180;20.61944444;218.24;16;0;3;3;0;1.30E-05;0;1.00E+00;0.00E+00;6.79E-05;0;9.68E-07;7.74E-06;0.000100403;3.75E-07;0;1.10E-07;1.50E-07;1.45E-06;0;1.83E-07;2.11E-07;2.48E-06;3.75E-07;0;1.10E-07;1.50E-07;1.45E-06;0;1.83E-07;2.11E-07;2.48E-06;4.96E-06;0;5.52E-06;1.88E-05;1.94E-05;0.000187371;0;2.94E-05;6.53E-06;0;1.85E-05;6.30E-05;9.92E-05;0.000960143;0;0.00018228;3.28E-05;5.99E-06;1.83E-07;0;0;0;2.09E-06;4.08E-06;0;0;0;1.79E-09;0;5.26E-10;1.20E-08;1.16E-07;1.16E-07;2.42E-08;2.11E-08;2.90E-07;6.39E-07;Base;1_1
Oil product tankers;3. 5000 - 9999 GT;Distillate marine fuels;68.33166667;446.89;69;0;2;1;3;5.03E-05;0;1.00E+00;0.00E+00;2.26E-05;0.000109453;1.98E-06;1.59E-05;0.000213855;1.45E-06;0;2.60E-07;9.99E-08;4.84E-07;2.34E-06;3.75E-07;4.32E-07;5.44E-06;1.45E-06;0;2.60E-07;9.99E-08;4.84E-07;2.34E-06;3.75E-07;4.32E-07;5.44E-06;1.09E-05;0;2.54E-05;0.000142488;2.53E-05;0.000122385;0.000591961;0.000117964;2.62E-05;0;0.000103102;0.00057771;0.000166041;0.000803909;0.003888393;0.000955388;0.000168165;9.64E-06;2.92E-06;3.75E-07;0;0;0;1.26E-05;3.75E-07;0;0;6.93E-09;0;1.24E-09;7.99E-09;3.87E-08;3.87E-08;4.95E-08;4.32E-08;1.82E-07;2.02E-06;Base;1_1
Oil product tankers;3. 5000 - 9999 GT;Residual marine fuels ISO F 10-80;44.4975;402.29;35;0;6;1;1;2.84E-05;0;1.00E+00;0.00E+00;2.26E-05;3.65E-05;1.78E-06;1.43E-05;0.000131877;8.21E-07;0;4.14E-07;3.00E-07;4.84E-07;7.80E-07;3.38E-07;3.89E-07;3.52E-06;8.21E-07;0;4.14E-07;3.00E-07;4.84E-07;7.80E-07;3.38E-07;3.89E-07;3.52E-06;7.05E-06;0;4.05E-05;8.04E-05;7.58E-05;0.000122385;0.00019732;0.000106191;2.36E-05;0;0.000215309;0.00042104;0.000652459;0.001080829;0.00147327;0.001078471;0.000189829;5.95E-06;1.56E-06;3.38E-07;0;0;0;5.95E-06;1.90E-06;0;0;3.91E-09;0;1.97E-09;2.40E-08;3.87E-08;3.87E-08;4.46E-08;3.89E-08;1.88E-07;1.25E-06;Base;1_1
Oil product tankers;3. 5000 - 9999 GT;Residual marine fuels, ISO F >180;60.10375;359.645;47.5;0;05.mai;2;1;3.85E-05;0;1.00E+00;0.00E+00;4.53E-05;3.65E-05;1.60E-06;1.28E-05;0.00015503;1.11E-06;0;2.18E-07;2.75E-07;9.67E-07;7.80E-07;3.02E-07;3.48E-07;4.00E-06;1.11E-06;0;2.18E-07;2.75E-07;9.67E-07;7.80E-07;3.02E-07;3.48E-07;4.00E-06;8.01E-06;0;2.14E-05;0.000109164;6.95E-05;0.000244771;0.00019732;9.49E-05;2.11E-05;0;8.93E-05;0.000455305;0.000469721;0.001653972;0.001333337;0.000790941;0.000139219;7.01E-06;2.02E-06;3.02E-07;0;0;0;7.01E-06;2.32E-06;0;0;5.31E-09;0;1.04E-09;2.20E-08;7.74E-08;7.74E-08;3.99E-08;3.48E-08;2.54E-07;1.45E-06;Base;1_1
Oil product tankers;4. 10000 - 24999 GT;Liquefied natural gas (LNG);128.0763889;887.43;105;6;31;7;6;8.60E-05;3.85E-05;1.00E+00;0.00E+00;0.000158403;0.000218907;3.94E-06;3.15E-05;0.000617901;0;0;0;0;0;0;0;0;0;2.49E-06;1.11E-06;2.38E-07;1.55E-06;3.38E-06;4.68E-06;7.45E-07;8.59E-07;1.51E-05;1.51E-05;0;0;0;0;0;0;0;0;0.000861694;0.000184014;0.001923075;0.005220854;0.011415602;0.015775894;0.003895786;0.000676371;0;0;0;0;0;0;1.80E-05;2.00E-05;0;0;1.18E-08;5.31E-09;1.13E-09;1.24E-07;2.71E-07;2.71E-07;9.84E-08;8.59E-08;8.60E-07;7.60E-06;Base;1_1
Oil product tankers;4. 10000 - 24999 GT;Residual marine fuels, ISO F 80-180;38.32652778;363.85;41.5;0;08.mai;1;0.5;3.16E-05;0;1.00E+00;0.00E+00;2.26E-05;1.82E-05;1.61E-06;1.29E-05;0.000110678;9.15E-07;0;1.10E-07;4.24E-07;4.84E-07;3.90E-07;3.05E-07;3.52E-07;2.98E-06;9.15E-07;0;1.10E-07;4.24E-07;4.84E-07;3.90E-07;3.05E-07;3.52E-07;2.98E-06;5.96E-06;0;2.75E-05;0.000229444;0.000275013;0.000313297;0.000252562;0.000245865;5.46E-05;0;8.86E-05;0.000833722;0.001441238;0.001931324;0.00125178;0.001676028;0.000290985;1.02E-06;3.95E-06;1.30E-06;3.05E-07;0;0;3.61E-06;2.97E-06;0;0;4.36E-09;0;5.22E-10;3.40E-08;3.87E-08;3.87E-08;4.03E-08;3.52E-08;1.88E-07;1.35E-06;Base;1_1
Oil product tankers;4. 10000 - 24999 GT;Residual marine fuels, ISO F >180;62.44486111;322.49;35.5;02.mai;03.mai;01.mai;2;2.76E-05;8.73E-05;1.00E+00;0.00E+00;3.39E-05;7.30E-05;1.43E-06;1.14E-05;0.000252364;7.98E-07;2.53E-06;2.74E-07;1.75E-07;7.25E-07;1.56E-06;2.71E-07;3.12E-07;6.64E-06;7.98E-07;2.53E-06;2.74E-07;1.75E-07;7.25E-07;1.56E-06;2.71E-07;3.12E-07;6.64E-06;1.33E-05;0.000633519;6.88E-05;0.000200028;0.000113241;0.000469945;0.001010247;0.000217917;4.84E-05;0.001860173;0.000201989;0.000587333;0.000561259;0.002329203;0.005007119;0.001348008;0.000234036;3.60E-06;8.54E-06;2.46E-06;2.71E-07;0;0;9.68E-06;5.19E-06;0;0;3.80E-09;1.20E-08;1.31E-09;1.40E-08;5.80E-08;5.80E-08;3.58E-08;3.12E-08;2.12E-07;2.17E-06;Base;1_1
Other activities;1. < 1000 GT;Distillate marine fuels;109085.8222;120434.7067;52440;2190.333333;530.3333333;171.6666667;116;0.018947315;0.103435819;1.00E+00;0.00E+00;0.006224912;0.010769179;0.004355735;0.009333718;0.235496642;0.000548063;0.002991945;0.002312548;5.30E-05;0.000133011;0.000230111;0.000824058;0.000254556;0.007347323;0;0;0;0;0;0;0;0;0;0.007347323;0.040571793;0.031358931;0.007431918;0.001858126;0.004660431;0.008062607;0.035887726;0.00213632;0;0;0;0;0;0;0;0;0.001240211;0;0;0;0;0;0;0;0;0;2.61E-06;1.42E-05;1.10E-05;4.24E-06;1.06E-05;1.06E-05;0.000108893;2.55E-05;0.000174121;0.000582648;Base;1_1
Other activities;2. 1000 - 4999 GT;Distillate marine fuels;46580.54352;120921.4267;35030.33333;3110.333333;736;194;186;0.012667767;0.142674675;1.00E+00;0.00E+00;0.007034755;0.017267822;0.004373338;0.009371439;0.220102051;0.000366423;0.004126953;0.000673038;7.36E-05;0.000150315;0.000368971;0.000827388;0.000255585;0.006842271;0;0;0;0;0;0;0;0;0;0.006842271;0.269791247;0.043998479;0.023954164;0.012431739;0.025390402;0.06232441;0.173710175;0.010340599;0;0;0;0;0;0;0;0;0.011911763;0;0.000827388;0;0;0;0;0;0;0;1.74E-06;1.97E-05;3.20E-06;5.89E-06;1.20E-05;1.20E-05;0.000109333;2.56E-05;0.000184482;0.001676192;Base;1_1
Other activities;2. 1000 - 4999 GT;Liquefied natural gas (LNG);286.3626852;1318.093333;305.3333333;72;8;2.333333333;1.666666667;0.000107699;0.001306708;1.00E+00;0.00E+00;8.46E-05;0.00015473;4.77E-05;0.000102153;0.001899874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.48E-08;1.80E-07;8.11E-09;6.40E-08;1.45E-07;1.45E-07;1.19E-06;2.79E-07;2.00E-06;1.74E-05;Base;1_1
Other activities;3. 5000 - 9999 GT;Distillate marine fuels;316.130463;626.1166667;114.6666667;24.66666667;2.666666667;1;0.666666667;3.88E-05;0.000958516;1.00E+00;0.00E+00;3.63E-05;6.19E-05;2.26E-05;4.85E-05;0.001226524;1.12E-06;2.77E-05;1.37E-06;2.67E-07;7.75E-07;1.32E-06;4.28E-06;1.32E-06;3.82E-05;0;0;0;0;0;0;0;0;0;3.82E-05;0.006340981;0.000313536;0.000256748;0.000157579;0.000457872;0.000781502;0.003146684;0.000187315;0;0;0;0;0;0;0;0;3.02E-05;3.36E-05;2.36E-06;4.28E-06;0;0;0;0;0;0;5.35E-09;1.32E-07;6.53E-09;2.13E-08;6.20E-08;6.20E-08;5.66E-07;1.32E-07;9.76E-07;1.63E-05;Base;1_1
Other activities;4. 10000 - 24999 GT;Distillate marine fuels;83.00458333;277.575;8;1;0;0;0;2.91E-06;5.08E-05;1.00E+00;0.00E+00;0;0;1.00E-05;2.15E-05;8.97E-05;8.42E-08;1.47E-06;1.29E-07;0;0;0;1.90E-06;5.87E-07;4.17E-06;0;0;0;0;0;0;0;0;0;4.17E-06;0.000604093;5.30E-05;3.46E-05;0;0;0;0.002509789;0.000149402;0;0;0;0;0;0;0;0;0;2.27E-06;1.65E-06;0;1.90E-06;0;0;0;0;0;4.01E-10;6.99E-09;6.13E-10;0;0;0;2.51E-07;5.87E-08;3.17E-07;5.26E-06;Base;1_1
Other activities;4. 10000 - 24999 GT;Residual marine fuels ISO F 10-80;151.7780556;145.77;13.33333333;0;0;5.333333333;0.666666667;4.49E-06;0;1.00E+00;0.00E+00;0.000193395;6.19E-05;5.27E-06;1.13E-05;0.000304047;1.30E-07;0;8.01E-07;0;4.13E-06;1.32E-06;9.97E-07;3.08E-07;7.69E-06;0;0;0;0;0;0;0;0;0;7.69E-06;0;0.000329721;5.34E-05;0;0.004393407;0.001406011;0.001318029;7.85E-05;0;0;0;0;0;0;0;0;0;1.24E-06;1.18E-05;5.45E-06;9.97E-07;0;0;0;0;0;6.18E-10;0;3.82E-09;0;3.31E-07;3.31E-07;1.32E-07;3.08E-08;8.24E-07;1.01E-05;Base;1_1
Other activities;4. 10000 - 24999 GT;Residual marine fuels, ISO F 80-180;66.72555556;39.14;10;1;0;0;0;3.27E-06;5.08E-05;1.00E+00;0.00E+00;0;0;1.42E-06;3.03E-06;6.86E-05;9.47E-08;1.47E-06;2.93E-07;0;0;0;2.68E-07;8.27E-08;2.21E-06;0;0;0;0;0;0;0;0;0;2.21E-06;0.000604093;0.000120631;3.90E-05;0;0;0;0.000353898;2.11E-05;0;0;0;0;0;0;0;0;0;1.94E-06;1.69E-06;0;2.68E-07;0;0;0;0;0;4.51E-10;6.99E-09;1.40E-09;0;0;0;3.54E-08;8.27E-09;5.07E-08;8.68E-07;Base;1_1
Other activities;4. 10000 - 24999 GT;Residual marine fuels, ISO F >180;7.291944444;37.3;11;12;1;0;0;4.00E-06;0.000609072;1.00E+00;0.00E+00;0;0;1.35E-06;2.89E-06;0.000624952;1.16E-07;1.76E-05;8.56E-08;1.00E-07;0;0;2.55E-07;7.88E-08;1.83E-05;0;0;0;0;0;0;0;0;0;1.83E-05;0.007249112;3.52E-05;4.76E-05;0.000106314;0;0;0.000337261;2.01E-05;0;0;0;0;0;0;0;0;0;1.79E-05;1.63E-05;1.00E-07;2.55E-07;0;0;0;0;0;5.51E-10;8.39E-08;4.07E-10;8.00E-09;0;0;3.37E-08;7.88E-09;1.34E-07;2.22E-06;Base;1_1
Other activities;5. 25000 - 49999 GT;Residual marine fuels ISO F 10-80;960.2448148;367.5633333;25;2.333333333;3.333333333;1.666666667;2.666666667;6.91E-06;0.000118431;1.00E+00;0.00E+00;6.04E-05;0.000247567;1.33E-05;2.85E-05;0.000643537;2.00E-07;3.43E-06;4.42E-06;3.33E-07;1.29E-06;5.29E-06;2.52E-06;7.77E-07;1.83E-05;0;0;0;0;0;0;0;0;0;1.83E-05;0.002507098;0.003234895;0.000146346;0.000630317;0.002441982;0.010003221;0.00591126;0.000351885;0;0;0;0;0;0;0;0;0;0;8.82E-06;2.82E-05;2.52E-06;0;0;0;0;0;9.52E-10;1.63E-08;2.10E-08;2.67E-08;1.03E-07;1.03E-07;3.32E-07;7.77E-08;6.60E-07;2.80E-05;Base;1_1
Other service offshore vessels;1. < 1000 GT;Distillate marine fuels;2849.1625;1026.503333;311.3333333;21;5.333333333;4;2.666666667;0.000120748;0.000983555;1.00E+00;0.00E+00;0.000268464;0.000387886;6.26E-06;0.000112641;0.00219366;3.49E-06;2.84E-05;7.38E-06;1.26E-06;5.74E-06;8.29E-06;1.18E-06;3.07E-06;5.89E-05;0;0;0;0;0;0;0;0;0;5.89E-05;0.000725517;0.000188213;8.91E-05;8.30E-05;0.000377985;0.000546125;9.70E-05;4.85E-05;0;0;0;0;0;0;0;0;8.62E-05;0;0;0;0;0;0;0;0;0;1.66E-08;1.35E-07;3.51E-08;1.01E-07;4.59E-07;4.59E-07;1.56E-07;3.07E-07;1.62E-06;5.78E-06;Base;1_1
Other service offshore vessels;2. 1000 - 4999 GT;Distillate marine fuels;870.0373148;1527.06;337.6666667;13.33333333;6.666666667;1.666666667;1;0.000111704;0.000624479;1.00E+00;0.00E+00;0.00011186;0.000145457;9.31E-06;0.000167568;0.001265515;3.23E-06;1.81E-05;6.20E-07;1.57E-06;2.39E-06;3.11E-06;1.76E-06;4.57E-06;3.53E-05;0;0;0;0;0;0;0;0;0;3.53E-05;0.002453121;8.42E-05;0.000438803;0.000552558;0.000838717;0.001090625;0.00076816;0.000384106;0;0;0;0;0;0;0;0;6.15E-05;7.07E-06;0;1.76E-06;0;0;0;0;0;0;1.54E-08;8.60E-08;2.95E-09;1.26E-07;1.91E-07;1.91E-07;2.33E-07;4.57E-07;1.28E-06;1.05E-05;Base;1_1
Other service offshore vessels;3. 5000 - 9999 GT;Distillate marine fuels;1917.262315;2314.323333;531.6666667;79.66666667;12.66666667;4.666666667;4.666666667;0.0001766;0.003704737;1.00E+00;0.00E+00;0.000313208;0.0006788;1.41E-05;0.000253957;0.005332062;5.11E-06;0.000107162;1.46E-06;2.99E-06;6.69E-06;1.45E-05;2.67E-06;6.93E-06;0.000147519;0;0;0;0;0;0;0;0;0;0.000147519;0.024399919;0.000333464;0.001163112;0.001760198;0.003937343;0.008533207;0.001951863;0.000975998;0;0;0;0;0;0;0;0;0.000113735;0.000159327;2.42E-05;2.67E-06;0;0;0;0;0;0;2.43E-08;5.10E-07;6.97E-09;2.39E-07;5.35E-07;5.35E-07;3.53E-07;6.93E-07;2.87E-06;6.22E-05;Base;1_1
Other service offshore vessels;4. 10000 - 24999 GT;Distillate marine fuels;654.6738889;1031.59;264.3333333;24.66666667;7.666666667;1.333333333;5;8.84E-05;0.001115498;1.00E+00;0.00E+00;8.95E-05;0.000727285;6.29E-06;0.000113199;0.002239401;2.56E-06;3.23E-05;4.20E-07;1.81E-06;1.91E-06;1.55E-05;1.19E-06;3.09E-06;5.88E-05;0;0;0;0;0;0;0;0;0;5.88E-05;0.012701846;0.000165465;0.001006141;0.001841929;0.001944923;0.015806751;0.001504179;0.000752141;0;0;0;0;0;0;0;0;0;3.83E-05;7.10E-05;1.93E-05;1.19E-06;0;0;0;0;0;1.22E-08;1.54E-07;2.00E-09;1.45E-07;1.53E-07;1.53E-07;1.57E-07;3.09E-07;1.07E-06;5.04E-05;Base;1_1
Other service offshore vessels;4. 10000 - 24999 GT;Residual marine fuels ISO F 10-80;2142.097037;3366.126667;719.6666667;86.66666667;21.33333333;4.333333333;7;0.000242107;0.004059115;1.00E+00;0.00E+00;0.000290836;0.0010182;2.05E-05;0.000369374;0.006292585;7.00E-06;0.000117412;1.64E-06;5.04E-06;6.21E-06;2.18E-05;3.88E-06;1.01E-05;0.000173019;0;0;0;0;0;0;0;0;0;0.000173019;0.046219938;0.000644605;0.002756799;0.005125366;0.006320998;0.022129451;0.004908207;0.002454272;0;0;0;0;0;0;0;0;0;0.000136127;0.000181885;3.30E-05;3.88E-06;0;0;0;0;0;3.33E-08;5.59E-07;7.80E-09;4.03E-07;4.97E-07;4.97E-07;5.13E-07;1.01E-06;3.48E-06;0.000104482;Base;1_1
Other service offshore vessels;5. 25000 - 49999 GT;Residual marine fuels ISO F 10-80;136.9212037;717.41;56;0;13.33333333;1;5;2.00E-05;0;1.00E+00;0.00E+00;6.71E-05;0.000727285;4.37E-06;7.87E-05;0.001046907;5.80E-07;0;5.72E-08;3.15E-06;1.43E-06;1.55E-05;8.27E-07;2.15E-06;2.37E-05;0;0;0;0;0;0;0;0;0;2.37E-05;0;4.45E-05;0.000451758;0.006340829;0.002887385;0.031288427;0.002070623;0.001035382;0;0;0;0;0;0;0;0;0;0;2.78E-06;6.15E-05;8.27E-07;0;0;0;0;0;2.76E-09;0;2.72E-10;2.52E-07;1.15E-07;1.15E-07;1.09E-07;2.15E-07;8.05E-07;6.70E-05;Base;1_1
Other service offshore vessels;5. 25000 - 49999 GT;Residual marine fuels, ISO F >180;27.66518519;85.38666667;19.66666667;1.333333333;0.333333333;0.333333333;0.333333333;7.21E-06;6.24E-05;1.00E+00;0.00E+00;2.24E-05;4.85E-05;5.21E-07;9.37E-06;0.000154603;2.09E-07;1.81E-06;1.48E-08;7.87E-08;4.78E-07;1.04E-06;9.85E-08;2.56E-07;3.98E-06;0;0;0;0;0;0;0;0;0;3.98E-06;0.001407528;1.15E-05;0.000162523;0.000158521;0.000962462;0.002085895;0.000246447;0.000123232;0;0;0;0;0;0;0;0;0;0;2.29E-06;6.67E-06;9.85E-08;0;0;0;0;0;9.93E-10;8.60E-09;7.05E-11;6.30E-09;3.82E-08;3.82E-08;1.30E-08;2.56E-08;1.30E-07;5.92E-06;Base;1_1
Passenger ships;1. < 1000 GT;Distillate marine fuels;126788.0876;499664.72;322492.6667;56870.66667;4396.333333;2401;4564.666667;0.106176541;0.227192275;1.00E+00;0.00E+00;0.020813451;0.033329241;0.002953738;0.066951388;0.473032107;0.002325034;0.004975013;0.000260361;3.00E-05;0.00016785;0.000268784;0.000984579;0.000956448;0.009968116;0;0;0;0;0;0;0;0;0;0.009968116;0.036248707;0.001897033;0.016940551;0.000565646;0.003160013;0.005060229;0.023039154;0.00431293;0;0;0;0;0;0;0;0;0.000984579;0;0;0;0;0;0;0;0;0;3.10E-05;6.63E-05;3.47E-06;3.00E-06;1.68E-05;1.68E-05;9.85E-05;9.56E-05;0.000297011;0.019565355;Base;1_1
Passenger ships;2. 1000 - 4999 GT;Distillate marine fuels;71411.03269;274188.1233;277409.3333;93799;3977.333333;142.6666667;2230.666667;0.0911436;0.411487483;1.00E+00;0.00E+00;0.001236729;0.016287373;0.001620846;0.036739187;0.567182388;0.001995845;0.009010675;0.000115984;2.72E-05;9.97E-06;0.00013135;0.000540282;0.000524846;0.012356137;0;0;0;0;0;0;0;0;0;0.012356137;0.264436308;0.003403791;0.058572078;0.002061159;0.000756284;0.009960045;0.050921594;0.009532522;0;0;0;0;0;0;0;0;0.022829365;0;0;0;0;0;0;0;0;0;2.66E-05;0.000120142;1.55E-06;2.72E-06;9.97E-07;9.97E-07;5.40E-05;5.25E-05;0.000231368;0.038740707;Base;1_1
Passenger ships;2. 1000 - 4999 GT;Liquefied natural gas (LNG);19749.81287;73431.06;44174.33333;11907.66667;4959;20.33333333;1651;0.014337061;0.045227667;1.00E+00;0.00E+00;0.000176263;0.012054895;0.000434083;0.009839221;0.08713291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.19E-06;1.32E-05;2.51E-07;3.39E-06;1.42E-07;1.42E-07;1.45E-05;1.41E-05;4.54E-05;0.007721081;Base;1_1
Passenger ships;3. 5000 - 9999 GT;Liquefied natural gas (LNG);52.835;573.68;73;7;18;2;4;2.40E-05;3.43E-05;1.00E+00;0.00E+00;1.73E-05;2.92E-05;3.39E-06;7.69E-05;0.000201761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.02E-09;1.00E-08;4.00E-10;1.23E-08;1.40E-08;1.40E-08;1.13E-07;1.10E-07;2.73E-07;6.92E-05;Base;1_1
Passenger ships;3. 5000 - 9999 GT;Residual marine fuels ISO F 10-80;1117.389167;8571.423333;1924.333333;937.6666667;182.3333333;81;75;0.000597739;0.003913125;1.00E+00;0.00E+00;0.000702161;0.000547618;5.07E-05;0.001148508;0.007167837;1.31E-05;8.57E-05;1.17E-06;1.25E-06;5.66E-06;4.42E-06;1.69E-05;1.64E-05;0.000144572;0;0;0;0;0;0;0;0;0;0.000144572;0.004699909;6.43E-05;0.000717922;0.000176598;0.000802506;0.000625877;0.002975141;0.000556946;0;0;0;0;0;0;0;0;0.000244224;1.69E-05;0;0;0;0;0;0;0;0;1.75E-07;1.14E-06;1.56E-08;1.25E-07;5.66E-07;5.66E-07;1.69E-06;1.64E-06;5.73E-06;0.001273402;Base;1_1
Passenger ships;4. 10000 - 24999 GT;Residual marine fuels, ISO F 80-180;9146.810648;76575.26;16570.33333;9572.666667;2109;766;798;0.005155923;0.041151675;1.00E+00;0.00E+00;0.006640193;0.005826654;0.00045267;0.01026052;0.071569251;0.000112903;0.000901132;6.45E-06;1.44E-05;5.35E-05;4.70E-05;0.00015089;0.000146579;0.001432902;0;0;0;0;0;0;0;0;0;0.001432902;0.239651049;0.001714254;0.030026055;0.009904294;0.036797502;0.032289169;0.128875152;0.024125428;0;0;0;0;0;0;0;0;0.001020481;0.001330095;0.000114952;0.00015089;0;0;0;0;0;0;1.51E-06;1.20E-05;8.59E-08;1.44E-06;5.35E-06;5.35E-06;1.51E-05;1.47E-05;5.39E-05;0.017681456;Base;1_1
Passenger ships;5. 25000 - 49999 GT;Liquefied natural gas (LNG);269.1865278;176.195;17.mai;0.5;03.mai;02.mai;1;5.43E-06;2.45E-06;1.00E+00;0.00E+00;2.17E-05;7.30E-06;1.04E-06;2.36E-05;6.85E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.59E-09;7.15E-10;1.19E-09;2.39E-09;1.75E-08;1.75E-08;3.47E-08;3.37E-08;1.07E-07;3.99E-05;Base;1_1
